product_id,product_name,brand,category,tags,retailer,price,original_price,discount_pct,currency,in_stock,url,source,scraped_at
26,"Menopause Rapid Test, FSH Hormone Test for Women at Home, Hormone Balance Test Strips with Optimal Sensitivity, Calculator APP (for iOS & Android) Accurately Track. 10 Pieces.",Amazon,Ovulation & Fertility,,Amazon,5.99,5.99,,USD,True,https://www.amazon.com/OvaMate-Menopause-Hormone-Sensitivity-Estrogen/dp/B0DP4RFNH2/ref=sr_1_31?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-31,crawl4ai,2026-02-19T14:49:57.737514
19,"Mira Max Fertility Monitor & Ovulation Test Kit for Women, At-Home Hormone Tracker for LH, PdG & E3G, Digital Hormone Analyzer with 20 Test Wands, 7× More Accurate Than Other Fertility Trackers",Mira,Ovulation & Fertility,,Amazon,175.2,175.2,,USD,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzA1MDQzMDM1NjIyNTcwOjE3NzE1MTI1MDY6c3BfbXRmOjMwMDU1NTI3MzU0MDEwMjo6MDo6&url=%2FFertility-Ovulation-Analyzer-Progesterone-Included%2Fdp%2FB0BSMS37W8%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0%26dib_tag%3Dse%26keywords%3Dwomen%2Bat%2Bhome%2Bhealth%2Btest%26qid%3D1771512506%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,crawl4ai,2026-02-19T14:49:57.733988
48,"Perimenopause Test – at-Home Testing Kit for Women – Measure Estradiol, LH & FSH Levels – Analysis by CLIA-Certified Lab – Verisana",Amazon,Ovulation & Fertility,,Amazon,99.95,99.95,,USD,True,https://www.amazon.com/Perimenopause-Test-Estradiol-Analysis-CLIA-Certified/dp/B08KHKJ2R5/ref=sr_1_55?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-55,crawl4ai,2026-02-19T14:49:57.746956
9,"Proov - Empower Hormone Tracker - at Home FSH, LH, Estrogen & Progesterone Test Strips - Understand Your Hormone Balance - Perimenopause & Menopause Stage Indicator - Women 30-40+ - 1 Cycle Test Kit",Proov,Ovulation & Fertility,,Amazon,59.99,8.57,,USD,True,https://www.amazon.com/Proov-Perimenopause-Menopause-Supplement-Progesterone/dp/B0D45X8QP9/ref=sr_1_10?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-10,crawl4ai,2026-02-19T14:49:57.729124
40,"13-in-1 at Home Urine Collection STI (STD) Test - Discreet, Easy to Use, Clinician Reviewed, CLIA-Certified Lab Results in Days",Amazon,STI / STD,,Amazon,109.0,109.0,,USD,True,https://www.amazon.com/AllrangeKit-Home-Urine-Collection-Test/dp/B0F99D5RMW/ref=sr_1_46?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-46,crawl4ai,2026-02-19T14:49:57.743427
23,"5Strands Food & Beverage Intolerance Test for Adults & Kids, 868 Items Tested, at-Home Sensitivity Testing, Hair Analysis, Gut Health Test, Results in 4 Days",Amazon,STI / STD,,Amazon,80.1,80.1,,USD,True,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzA1MDQzMDM1NjIyNTcwOjE3NzE1MTI1MDY6c3BfbXRmOjMwMDYzMzI5MjM0OTkwMjo6MDo6&url=%2FComprehensive-Beverage-Sensitivity-Intolerance-Analysis%2Fdp%2FB0D5SVQ3YJ%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0%26dib_tag%3Dse%26keywords%3Dwomen%2Bat%2Bhome%2Bhealth%2Btest%26qid%3D1771512506%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,crawl4ai,2026-02-19T14:49:57.735944
36,"5Strands Gut Health Test for Adults & Kids, 500+ Items Tested, At-Home Hair Sample Screening for Food Intolerances Linked to Digestive Issues, Skin Irritation, Brain Fog & Headaches, Results in 4 Days",Amazon,STI / STD,,Amazon,50.15,50.15,,USD,True,https://www.amazon.com/5Strands-Screening-Intolerances-Digestive-Irritation/dp/B0FSLW3TBL/ref=sr_1_42?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-42,crawl4ai,2026-02-19T14:49:57.741847
28,"5Strands Nutrition Test, 112 Vitamins, Minerals, Amino Acids Tested, Identify Nutrient Absorption Issues, Holistic at Home Imbalance Testing, Results in 4 Days",Amazon,STI / STD,,Amazon,66.0,66.0,,USD,True,https://www.amazon.com/5Strands-Affordable-Nutritional-Deficiency-Deficiencies/dp/B07HL1FP5M/ref=sr_1_34?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-34,crawl4ai,2026-02-19T14:49:57.738648
50,6-in-1 at-Home Kidney Test | Test and Track Your Kidney Function and Health | 6 Key Markers of Kidney Function | Cap & CLIA accredited Laboratory Testing | Not Avail in NY RI,Amazon,STI / STD,,Amazon,74.99,74.99,,USD,True,https://www.amazon.com/Choose-Health-Function-accredited-Laboratory/dp/B0BT2TYKNT/ref=sr_1_58?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-58,crawl4ai,2026-02-19T14:49:57.748067
21,"Easy@Home Vaginal pH Test Strips: [5 Pack] Yeast Infection & BV (Bacterial Vaginosis) Testing Kit for Women with Swabs, Feminine pH Balance Health Tests, at Home pH Level Tester #EVPH-S",Easy@Home,STI / STD,,Amazon,8.99,1.8,,USD,True,https://www.amazon.com/Easy-Home-Vaginal-Test-Strips/dp/B0FS1WS9HW/ref=sr_1_24?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-24,crawl4ai,2026-02-19T14:49:57.734797
44,"Pelvana Urinary Tract Infection Test Strips - 50 UTI Test Strips for Women, Accurate 3-Parameter Nitrite, Leukocytes and pH Readings, Advanced and Easy at-Home UTI Testing",Amazon,STI / STD,,Amazon,9.95,0.2,,USD,True,https://www.amazon.com/Pelvana-Urinary-Infection-Strips-50-Strips/dp/B0D9MSP2TH/ref=sr_1_51?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-51,crawl4ai,2026-02-19T14:49:57.745338
52,Prolactin & AMH Test for Women – Essential Hormone Assessment for Reproductive Health – at-Home Testing Kit – Analysis by CLIA-Certified Lab – Verisana,Amazon,STI / STD,,Amazon,99.0,99.0,,USD,True,https://www.amazon.com/Prolactin-AMH-Test-Women-CLIA-Certified/dp/B0CSXDCS5M/ref=sr_1_60?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-60,crawl4ai,2026-02-19T14:49:57.748865
16,"STD Hero At-Home Common STD Test Kit for Women and Men - Test for the Top Four STD's - Includes MGen - Private At-Home Collection - Simple, Discreet, Easy-to-Use with Fast Online Results",Amazon,STI / STD,,Amazon,68.0,68.0,,USD,True,https://www.amazon.com/STD-Hero-at-Home-Common-Test/dp/B0D3J75YMP/ref=sr_1_17?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-17,crawl4ai,2026-02-19T14:49:57.732104
14,"Simple HealthKit At-Home 5-Panel STD Test Kit for Chlamydia, Gonorrhea, Trichomoniasis, HCV & Syphilis - STD HCV Test Kit - Free Follow-Up Care & Fast Lab Results",Amazon,STI / STD,,Amazon,159.99,,,USD,True,https://www.amazon.com/Simple-HealthKit-Chlamydia-Gonorrhea-Trichomoniasis/dp/B0FGYHPM9T/ref=sr_1_15?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-15,crawl4ai,2026-02-19T14:49:57.731274
12,"Simple HealthKit At-Home Common STD Test Kit for Chlamydia, Gonorrhea & Trichomoniasis - Tests for 3 Most Common STDs - STD Test Kit - Free Follow-Up Care & Fast Lab Results",Amazon,STI / STD,,Amazon,68.0,,,USD,True,https://www.amazon.com/Simple-HealthKit-Chlamydia-Gonorrhea-Trichomoniasis/dp/B0CL7L52M2/ref=sr_1_13?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-13,crawl4ai,2026-02-19T14:49:57.730420
10,Simple HealthKit At-Home Women’s Hormone Test - Comprehensive Hormone Panel for Females - General Wellness Testing Sample Collection Kit - Fast Lab Results & Free Follow-Up Support,Amazon,STI / STD,,Amazon,139.99,,,USD,True,https://www.amazon.com/Simple-HealthKit-At-Home-Womens-Hormone/dp/B0DKGFNDSY/ref=sr_1_11?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-11,crawl4ai,2026-02-19T14:49:57.729563
29,"URS Urine Reagent Test Strip for 14 Parameters Urinalysis - Self Testing at Home in 60 Seconds for Men and Women PH, SG, Prot, KET, BLO, BIL, CRE, Kidney, Liver, UTI, Keto Diet, Ketosis, and +7 More",Amazon,STI / STD,,Amazon,30.0,0.3,,USD,True,https://www.amazon.com/Urine-Reagent-Strip-Parameters-Urinalysis/dp/B0FQ48595Z/ref=sr_1_57?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-57,crawl4ai,2026-02-19T14:49:57.747653
32,at-Home HSV Test Kit – Health Screening Kit for Men & Women – Discreet Sample Collection – Easy-to-Use Home Testing Kit with Secure Online Results and Lab Processing,Amazon,STI / STD,,Amazon,109.0,,,USD,True,https://www.amazon.com/Better-Life-Science-at-Home-Easy/dp/B0DZ329HZN/ref=sr_1_38?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-38,crawl4ai,2026-02-19T14:49:57.740258
35,"myLAB Box V-Box STD Test Kit At Home for Women 5 Panel Vaginal Health Test - At Home Test for BV (Bacterial Vaginosis), Yeast Infection, Trichomoniasis, Gonorrhea, Chlamydia Test - CLIA Certified Labs",Amazon,STI / STD,,Amazon,151.2,151.2,,USD,True,https://www.amazon.com/Bacterial-Infections-Vaginal-myLAB-Box/dp/B07FP287ND/ref=sr_1_41?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-41,crawl4ai,2026-02-19T14:49:57.741451
4,"4-in-1 Stress, Sleep & Thyroid Test – Cortisol Test Kit at Home with DHEA-S, TSH, Cortisol/DHEA Ratio | Adrenal & Thyroid Hormone Panel | Clinical-Grade Accuracy | Painless Collection",Amazon,Thyroid,,Amazon,129.0,129.0,,USD,True,https://www.amazon.com/EqualDx-Stress-Sleep-Thyroid-Test/dp/B0FM2YZBBD/ref=sr_1_4?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-4,crawl4ai,2026-02-19T14:49:57.725635
24,"Everlywell at-Home Thyroid Test Collection Kit for Women and Men, Get Accurate Results at Home from a CLIA-Certified Lab Within Days, for Ages 18 Plus",Everlywell,Thyroid,,Amazon,149.0,149.0,,USD,True,https://www.amazon.com/Everlywell-Thyroid-Test-Collection-CLIA-Certified/dp/B01MQQKB7K/ref=sr_1_47?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-47,crawl4ai,2026-02-19T14:49:57.743736
34,"4-in-1 UTI Test Strips, 50ct Full Panel Urinary Tract Infection Test Kit at Home for Women Men Kids, Urinalysis Leukocytes, Nitrites, PH, Protein Urine Strip for UTI and Bladder, 50 Strips 50 Cups",Amazon,UTI,,Amazon,9.99,0.2,,USD,True,https://www.amazon.com/Urinary-Infection-Urinalysis-Leukocytes-Nitrites/dp/B0DS8JFX1V/ref=sr_1_40?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-40,crawl4ai,2026-02-19T14:49:57.741057
15,"5-in-1 Full Panel UTI Test Strips for Women, Men & Kids (60 Strips) with 2-Factor UTI Severity (Protein & Microalbumin), Urine Test Strips for Bladder, at Home Urinary Tract Infection Kit",Amazon,UTI,,Amazon,13.95,0.28,,USD,True,https://www.amazon.com/UTI-2-Factor-Severity-Microalbumin-Infection/dp/B07PW9VCCD/ref=sr_1_16?dib=eyJ2IjoiMSJ9.mgD25g5sntQasbbwmhZp_mKQ9EBnulrGw9cevVPu5Bc-6PxgPOaoNKrlRcaWoftBtyzN58tq5RaL2cXVDWSRTjn3N25ikqRI5VVvn468sXk1nhmDI-_iUgzhCWA3MxbAg7mo_PBfj6sUNmc7J3iZVvx-NRaFkm4ZhBkq2jGnSDiHnIl8bKdOr5lm3MyK7ajeTqzbEyUgWRAfDis9loGFWmrciHf2Zp1g2ulaNaoq-85-TizRL2OLKT-2WXFXOJ8B0ttm1Sfbl757JQRzPC_quNQ0gZzXJUWdwFlsieIYG6I.qk_gpScMcoZlH95-KBpqAeMXLmqLjekjyB3P8cBWjF0&dib_tag=se&keywords=women+at+home+health+test&qid=1771512506&sr=8-16,crawl4ai,2026-02-19T14:49:57.731699
